Date, Open, High, Low, Close
06/23/14, 734.16, 737.09, 737.09, 737.09
06/20/14, 727.31, 734.16, 734.16, 734.16
06/19/14, 722.77, 727.23, 727.23, 727.23
06/18/14, 717.34, 722.75, 722.75, 722.75
06/17/14, 718.56, 717.34, 717.34, 717.34
06/16/14, 714.85, 718.56, 718.56, 718.56
06/13/14, 707.69, 714.83, 714.83, 714.83
06/12/14, 705.43, 707.69, 707.69, 707.69
06/11/14, 702.80, 705.42, 705.42, 705.42
06/10/14, 703.84, 703.14, 703.14, 703.14
06/09/14, 703.05, 703.85, 703.85, 703.85
06/06/14, 697.19, 703.13, 703.13, 703.13
06/05/14, 693.12, 697.36, 697.36, 697.36
06/04/14, 694.10, 693.16, 693.16, 693.16
06/03/14, 691.84, 694.10, 694.10, 694.10
06/02/14, 693.22, 691.80, 691.80, 691.80
05/30/14, 694.22, 693.46, 693.46, 693.46
05/29/14, 689.28, 694.26, 694.26, 694.26
05/28/14, 688.36, 689.28, 689.28, 689.28
05/27/14, 687.01, 688.47, 688.47, 688.47
05/23/14, 687.74, 686.90, 686.90, 686.90
05/22/14, 688.91, 687.75, 687.75, 687.75
05/21/14, 681.22, 688.88, 688.88, 688.88
05/20/14, 683.09, 681.49, 681.49, 681.49
05/19/14, 680.93, 683.14, 683.14, 683.14
05/16/14, 683.04, 681.13, 681.13, 681.13
05/15/14, 691.19, 683.03, 683.03, 683.03
05/14/14, 691.79, 692.09, 692.09, 692.09
05/13/14, 689.57, 691.80, 691.80, 691.80
05/12/14, 685.41, 689.56, 689.56, 689.56
05/09/14, 685.49, 685.35, 685.35, 685.35
05/08/14, 695.47, 686.57, 686.57, 686.57
05/07/14, 690.13, 695.51, 695.51, 695.51
05/06/14, 689.24, 690.20, 690.20, 690.20
05/05/14, 685.93, 689.20, 689.20, 689.20
05/02/14, 683.82, 686.03, 686.03, 686.03
05/01/14, 686.19, 683.84, 683.84, 683.84
04/30/14, 686.32, 686.29, 686.29, 686.29
04/29/14, 683.46, 686.34, 686.34, 686.34
04/28/14, 681.50, 683.45, 683.45, 683.45
04/25/14, 684.60, 681.62, 681.62, 681.62
04/24/14, 685.33, 684.62, 684.62, 684.62
04/23/14, 682.05, 685.28, 685.28, 685.28
04/22/14, 683.55, 682.05, 682.05, 682.05
04/21/14, 679.10, 683.56, 683.56, 683.56
04/17/14, 673.52, 679.12, 679.12, 679.12
04/16/14, 665.56, 673.58, 673.58, 673.58
04/15/14, 657.33, 665.55, 665.55, 665.55
04/14/14, 648.79, 657.31, 657.31, 657.31
04/11/14, 650.20, 648.80, 648.80, 648.80
04/10/14, 659.00, 650.25, 650.25, 650.25
04/09/14, 655.87, 659.03, 659.03, 659.03
04/08/14, 650.01, 655.87, 655.87, 655.87
04/07/14, 659.50, 649.98, 649.98, 649.98
04/04/14, 662.19, 659.50, 659.50, 659.50
04/03/14, 658.55, 662.19, 662.19, 662.19
04/02/14, 656.34, 658.47, 658.47, 658.47
04/01/14, 652.87, 656.38, 656.38, 656.38
03/31/14, 653.05, 652.90, 652.90, 652.90
03/28/14, 645.04, 652.98, 652.98, 652.98
03/27/14, 639.49, 645.00, 645.00, 645.00
03/26/14, 641.55, 639.49, 639.49, 639.49
03/25/14, 636.22, 641.55, 641.55, 641.55
03/24/14, 637.00, 636.21, 636.21, 636.21
03/21/14, 635.46, 636.96, 636.96, 636.96
03/20/14, 632.13, 635.32, 635.32, 635.32
03/19/14, 637.89, 632.13, 632.13, 632.13
03/18/14, 632.98, 637.94, 637.94, 637.94
03/17/14, 629.00, 633.01, 633.01, 633.01
03/14/14, 628.11, 628.98, 628.98, 628.98
03/13/14, 634.29, 628.11, 628.11, 628.11
03/12/14, 633.75, 634.28, 634.28, 634.28
03/11/14, 641.51, 633.99, 633.99, 633.99
03/10/14, 640.06, 641.48, 641.48, 641.48
03/07/14, 637.68, 640.16, 640.16, 640.16
03/06/14, 633.79, 637.61, 637.61, 637.61
03/05/14, 640.96, 634.07, 634.07, 634.07
03/04/14, 634.57, 640.96, 640.96, 640.96
03/03/14, 638.27, 634.51, 634.51, 634.51
02/28/14, 635.31, 638.36, 638.36, 638.36
02/27/14, 635.30, 635.29, 635.29, 635.29
02/26/14, 639.25, 635.36, 635.36, 635.36
02/25/14, 639.36, 639.27, 639.27, 639.27
02/24/14, 629.85, 639.36, 639.36, 639.36
02/21/14, 634.22, 629.81, 629.81, 629.81
02/20/14, 629.42, 634.22, 634.22, 634.22
02/19/14, 629.02, 629.42, 629.42, 629.42
02/18/14, 627.10, 629.11, 629.11, 629.11
02/14/14, 617.76, 627.11, 627.11, 627.11
02/13/14, 615.29, 618.12, 618.12, 618.12
02/12/14, 617.19, 615.76, 615.76, 615.76
02/11/14, 609.31, 618.04, 618.04, 618.04
02/10/14, 613.16, 609.35, 609.35, 609.35
02/07/14, 606.65, 613.21, 613.21, 613.21
02/06/14, 597.63, 606.57, 606.57, 606.57
02/05/14, 603.92, 598.77, 598.77, 598.77
02/04/14, 599.62, 603.98, 603.98, 603.98
02/03/14, 610.47, 599.58, 599.58, 599.58
01/31/14, 619.59, 610.44, 610.44, 610.44
01/30/14, 618.64, 619.63, 619.63, 619.63
01/29/14, 622.21, 618.66, 618.66, 618.66
01/28/14, 617.52, 622.35, 622.35, 622.35
01/27/14, 619.66, 617.54, 617.54, 617.54
01/24/14, 632.67, 619.65, 619.65, 619.65
01/23/14, 639.80, 632.71, 632.71, 632.71
01/22/14, 637.83, 639.89, 639.89, 639.89
01/21/14, 634.71, 637.84, 637.84, 637.84
01/17/14, 634.93, 634.62, 634.62, 634.62
01/16/14, 634.47, 634.96, 634.96, 634.96
01/15/14, 636.47, 634.47, 634.47, 634.47
01/14/14, 629.64, 636.50, 636.50, 636.50
01/13/14, 641.80, 629.63, 629.63, 629.63
01/10/14, 640.86, 641.83, 641.83, 641.83
01/09/14, 643.29, 640.88, 640.88, 640.88
01/08/14, 647.59, 643.24, 643.24, 643.24
01/07/14, 641.96, 647.66, 647.66, 647.66
01/06/14, 641.53, 641.93, 641.93, 641.93
01/03/14, 643.21, 641.53, 641.53, 641.53
01/02/14, 651.66, 643.16, 643.16, 643.16
12/31/13, 645.76, 651.67, 651.67, 651.67
12/30/13, 651.02, 645.77, 645.77, 645.77
12/27/13, 647.83, 650.97, 650.97, 650.97
12/26/13, 642.34, 647.83, 647.83, 647.83
12/24/13, 638.37, 642.32, 642.32, 642.32
12/23/13, 638.10, 638.26, 638.26, 638.26
12/20/13, 637.27, 638.04, 638.04, 638.04
12/19/13, 635.80, 637.23, 637.23, 637.23
12/18/13, 625.49, 635.81, 635.81, 635.81
12/17/13, 629.21, 625.48, 625.48, 625.48
12/16/13, 623.29, 629.28, 629.28, 629.28
12/13/13, 625.65, 623.30, 623.30, 623.30
12/12/13, 622.73, 625.69, 625.69, 625.69
12/11/13, 631.62, 622.73, 622.73, 622.73
12/10/13, 633.49, 631.75, 631.75, 631.75
12/09/13, 632.90, 633.49, 633.49, 633.49
12/06/13, 629.41, 632.93, 632.93, 632.93
12/05/13, 632.22, 629.61, 629.61, 629.61
12/04/13, 634.97, 632.34, 632.34, 632.34
12/03/13, 632.97, 635.05, 635.05, 635.05
12/02/13, 632.51, 632.96, 632.96, 632.96
11/29/13, 633.67, 632.66, 632.66, 632.66
11/27/13, 638.15, 633.67, 633.67, 633.67
11/26/13, 640.36, 638.17, 638.17, 638.17
11/25/13, 645.64, 640.37, 640.37, 640.37
11/22/13, 642.13, 645.71, 645.71, 645.71
11/21/13, 636.81, 642.13, 642.13, 642.13
11/20/13, 638.71, 636.82, 636.82, 636.82
11/19/13, 637.58, 638.71, 638.71, 638.71
11/18/13, 641.46, 637.59, 637.59, 637.59
11/15/13, 636.98, 641.56, 641.56, 641.56
11/14/13, 632.94, 637.11, 637.11, 637.11
11/13/13, 629.47, 633.70, 633.70, 633.70
11/12/13, 634.95, 629.63, 629.63, 629.63
11/11/13, 634.11, 635.12, 635.12, 635.12
11/08/13, 625.16, 634.08, 634.08, 634.08
11/07/13, 633.58, 625.19, 625.19, 625.19
11/06/13, 630.85, 634.64, 634.64, 634.64
11/05/13, 635.78, 630.90, 630.90, 630.90
11/04/13, 627.58, 635.79, 635.79, 635.79
11/01/13, 629.50, 627.55, 627.55, 627.55
10/31/13, 630.88, 629.49, 629.49, 629.49
10/30/13, 634.86, 630.89, 630.89, 630.89
10/29/13, 630.65, 634.86, 634.86, 634.86
10/28/13, 629.82, 630.71, 630.71, 630.71
10/25/13, 627.23, 629.82, 629.82, 629.82
10/24/13, 623.64, 627.24, 627.24, 627.24
10/23/13, 632.04, 623.60, 623.60, 623.60
10/22/13, 627.85, 632.11, 632.11, 632.11
10/21/13, 630.29, 627.86, 627.86, 627.86
10/18/13, 624.88, 630.27, 630.27, 630.27
10/17/13, 623.48, 624.83, 624.83, 624.83
10/16/13, 615.10, 623.49, 623.49, 623.49
10/15/13, 617.73, 615.08, 615.08, 615.08
10/14/13, 613.90, 617.74, 617.74, 617.74
10/11/13, 607.61, 613.92, 613.92, 613.92
10/10/13, 597.05, 607.65, 607.65, 607.65
10/09/13, 599.34, 597.37, 597.37, 597.37
10/08/13, 605.51, 599.32, 599.32, 599.32
10/07/13, 609.72, 605.45, 605.45, 605.45
10/04/13, 604.58, 609.76, 609.76, 609.76
10/03/13, 609.67, 604.60, 604.60, 604.60
10/02/13, 608.12, 609.72, 609.72, 609.72
10/01/13, 604.80, 608.14, 608.14, 608.14
09/30/13, 609.87, 604.86, 604.86, 604.86
09/27/13, 611.79, 609.94, 609.94, 609.94
09/26/13, 611.47, 611.83, 611.83, 611.83
09/25/13, 611.79, 611.45, 611.45, 611.45
09/24/13, 611.54, 611.76, 611.76, 611.76
09/23/13, 614.55, 611.53, 611.53, 611.53
09/20/13, 619.42, 614.58, 614.58, 614.58
09/19/13, 620.75, 619.42, 619.42, 619.42
09/18/13, 613.31, 620.75, 620.75, 620.75
09/17/13, 610.72, 613.31, 613.31, 613.31
09/16/13, 610.66, 610.72, 610.72, 610.72
09/13/13, 610.36, 610.62, 610.62, 610.62
09/12/13, 613.96, 610.33, 610.33, 610.33
09/11/13, 609.21, 613.98, 613.98, 613.98
09/10/13, 609.27, 609.37, 609.37, 609.37
09/09/13, 603.09, 609.27, 609.27, 609.27
09/06/13, 602.82, 603.11, 603.11, 603.11
09/05/13, 601.51, 602.98, 602.98, 602.98
09/04/13, 598.29, 601.48, 601.48, 601.48
09/03/13, 594.87, 598.33, 598.33, 598.33
08/30/13, 594.77, 594.84, 594.84, 594.84
08/29/13, 601.53, 594.99, 594.99, 594.99
08/28/13, 591.03, 601.53, 601.53, 601.53
08/27/13, 594.63, 591.05, 591.05, 591.05
08/26/13, 596.14, 594.64, 594.64, 594.64
08/23/13, 591.75, 596.12, 596.12, 596.12
08/22/13, 583.90, 591.73, 591.73, 591.73
08/21/13, 587.04, 583.87, 583.87, 583.87
08/20/13, 584.37, 587.04, 587.04, 587.04
08/19/13, 593.38, 584.37, 584.37, 584.37
08/16/13, 595.75, 593.49, 593.49, 593.49
08/15/13, 599.12, 595.94, 595.94, 595.94
08/14/13, 602.25, 599.92, 599.92, 599.92
08/13/13, 601.34, 602.34, 602.34, 602.34
08/12/13, 604.50, 601.33, 601.33, 601.33
08/09/13, 606.46, 604.56, 604.56, 604.56
08/08/13, 604.23, 607.54, 607.54, 607.54
08/07/13, 606.18, 604.15, 604.15, 604.15
08/06/13, 609.24, 606.25, 606.25, 606.25
08/05/13, 610.97, 609.26, 609.26, 609.26
08/02/13, 614.53, 610.96, 610.96, 610.96
08/01/13, 607.44, 614.56, 614.56, 614.56
07/31/13, 605.66, 607.46, 607.46, 607.46
07/30/13, 607.34, 605.65, 605.65, 605.65
07/29/13, 612.41, 607.37, 607.37, 607.37
07/26/13, 614.22, 612.55, 612.55, 612.55
07/25/13, 611.04, 614.24, 614.24, 614.24
07/24/13, 616.98, 611.06, 611.06, 611.06
07/23/13, 615.76, 616.96, 616.96, 616.96
07/22/13, 617.27, 615.76, 615.76, 615.76
07/19/13, 609.17, 617.28, 617.28, 617.28
07/18/13, 603.10, 609.03, 609.03, 609.03
07/17/13, 600.68, 603.36, 603.36, 603.36
07/16/13, 604.05, 600.67, 600.67, 600.67
07/15/13, 604.46, 604.05, 604.05, 604.05
07/12/13, 602.11, 604.48, 604.48, 604.48
07/11/13, 596.55, 602.11, 602.11, 602.11
07/10/13, 600.05, 596.56, 596.56, 596.56
07/09/13, 593.80, 600.05, 600.05, 600.05
07/08/13, 589.63, 593.72, 593.72, 593.72
07/05/13, 583.23, 589.59, 589.59, 589.59
07/03/13, 583.01, 583.21, 583.21, 583.21
07/02/13, 581.75, 583.06, 583.06, 583.06
07/01/13, 578.64, 581.76, 581.76, 581.76
06/28/13, 579.76, 578.54, 578.54, 578.54
06/27/13, 578.53, 579.78, 579.78, 579.78
06/26/13, 574.53, 578.50, 578.50, 578.50
06/25/13, 568.19, 574.49, 574.49, 574.49
06/24/13, 576.96, 568.18, 568.18, 568.18
06/21/13, 575.23, 576.99, 576.99, 576.99
06/20/13, 591.18, 575.13, 575.13, 575.13
06/19/13, 597.24, 591.24, 591.24, 591.24
06/18/13, 593.84, 597.23, 597.23, 597.23
06/17/13, 586.25, 593.84, 593.84, 593.84
06/14/13, 592.04, 586.24, 586.24, 586.24
06/13/13, 581.81, 591.98, 591.98, 591.98
06/12/13, 586.19, 581.85, 581.85, 581.85
06/11/13, 594.57, 586.23, 586.23, 586.23
06/10/13, 596.20, 594.60, 594.60, 594.60
06/07/13, 589.33, 596.22, 596.22, 596.22
06/06/13, 585.21, 589.28, 589.28, 589.28
06/05/13, 591.98, 585.45, 585.45, 585.45
06/04/13, 596.72, 592.09, 592.09, 592.09
06/03/13, 590.75, 596.79, 596.79, 596.79
05/31/13, 602.83, 590.86, 590.86, 590.86
05/30/13, 604.20, 602.87, 602.87, 602.87
05/29/13, 605.34, 604.25, 604.25, 604.25
05/28/13, 599.39, 605.39, 605.39, 605.39
05/24/13, 601.40, 599.35, 599.35, 599.35
05/23/13, 602.62, 601.43, 601.43, 601.43
05/22/13, 609.82, 602.63, 602.63, 602.63
05/21/13, 610.38, 610.14, 610.14, 610.14
05/20/13, 602.58, 610.38, 610.38, 610.38
05/17/13, 593.22, 602.63, 602.63, 602.63
05/16/13, 596.36, 593.27, 593.27, 593.27
05/15/13, 597.90, 596.44, 596.44, 596.44
05/14/13, 590.96, 598.67, 598.67, 598.67
05/13/13, 591.11, 591.06, 591.06, 591.06
05/10/13, 593.93, 591.20, 591.20, 591.20
05/09/13, 594.52, 593.95, 593.95, 593.95
05/08/13, 594.25, 595.60, 595.60, 595.60
05/07/13, 590.36, 594.33, 594.33, 594.33
05/06/13, 587.06, 590.35, 590.35, 590.35
05/03/13, 576.69, 587.07, 587.07, 587.07
05/02/13, 569.42, 576.68, 576.68, 576.68
05/01/13, 578.83, 569.37, 569.37, 569.36
04/30/13, 575.97, 578.84, 578.84, 578.84
04/29/13, 570.40, 575.94, 575.94, 575.94
04/26/13, 570.45, 570.34, 570.34, 570.34
04/25/13, 571.31, 570.45, 570.45, 570.45
04/24/13, 564.73, 571.30, 571.30, 571.30
04/23/13, 558.37, 564.69, 564.69, 564.69
04/22/13, 552.57, 558.32, 558.32, 558.32
04/19/13, 553.30, 552.56, 552.56, 552.56
04/18/13, 548.89, 552.73, 552.73, 552.73
04/17/13, 559.73, 548.87, 548.87, 548.87
04/16/13, 553.83, 559.69, 559.69, 559.74
04/15/13, 576.07, 553.79, 553.79, 553.79
04/12/13, 583.78, 576.11, 576.11, 576.11
04/11/13, 581.29, 583.83, 583.83, 583.87
04/10/13, 578.36, 581.22, 581.22, 581.22
04/09/13, 574.00, 578.31, 578.31, 578.31
04/08/13, 571.17, 574.00, 574.00, 574.00
04/05/13, 571.08, 571.16, 571.16, 571.16
04/04/13, 571.79, 571.12, 571.12, 571.12
04/03/13, 581.13, 571.78, 571.78, 571.78
04/02/13, 583.88, 581.14, 581.14, 581.14
04/01/13, 583.99, 583.88, 583.88, 583.88
03/28/13, 585.81, 583.98, 583.98, 583.98
03/27/13, 583.99, 585.81, 585.81, 585.81
03/26/13, 577.99, 584.09, 584.09, 584.09
03/25/13, 580.13, 577.93, 577.93, 577.93
03/22/13, 575.50, 580.13, 580.13, 580.13
03/21/13, 578.37, 575.41, 575.41, 575.41
03/20/13, 575.12, 578.44, 578.44, 578.44
03/19/13, 580.55, 575.11, 575.11, 575.11
03/18/13, 585.72, 580.57, 580.57, 580.57
03/15/13, 586.17, 585.66, 585.66, 585.73
03/14/13, 579.10, 586.61, 586.61, 586.61
03/13/13, 580.09, 579.07, 579.07, 579.07
03/12/13, 579.43, 580.15, 580.15, 580.15
03/11/13, 579.17, 579.42, 579.42, 579.42
03/08/13, 576.71, 579.21, 579.21, 579.21
03/07/13, 575.13, 576.61, 576.61, 576.61
03/06/13, 574.56, 575.16, 575.16, 575.16
03/05/13, 570.76, 574.87, 574.87, 574.87
03/04/13, 572.17, 570.75, 570.75, 570.75
03/01/13, 573.33, 572.13, 572.13, 572.13
02/28/13, 572.95, 573.39, 573.39, 573.39
02/27/13, 564.31, 572.96, 572.96, 572.96
02/26/13, 559.16, 564.35, 564.35, 564.35
02/25/13, 573.64, 559.15, 559.15, 559.15
02/22/13, 568.24, 573.57, 573.57, 573.57
02/21/13, 572.01, 568.20, 568.20, 568.20
02/20/13, 582.62, 572.03, 572.03, 572.03
02/19/13, 575.89, 582.61, 582.61, 582.61
02/15/13, 581.91, 575.96, 575.96, 575.96
02/14/13, 578.72, 582.10, 582.10, 582.10
02/13/13, 577.08, 579.07, 579.07, 579.07
02/12/13, 576.07, 577.85, 577.85, 577.85
02/11/13, 579.22, 576.04, 576.04, 576.04
02/08/13, 574.55, 579.27, 579.27, 579.27
02/07/13, 576.58, 574.53, 574.53, 574.53
02/06/13, 577.42, 577.57, 577.57, 577.57
02/05/13, 573.28, 577.41, 577.41, 577.41
02/04/13, 578.67, 573.23, 573.23, 573.23
02/01/13, 573.44, 578.72, 578.72, 578.72
01/31/13, 576.35, 573.41, 573.41, 573.41
01/30/13, 580.41, 576.47, 576.47, 576.47
01/29/13, 571.29, 580.33, 580.33, 580.33
01/28/13, 573.25, 571.38, 571.38, 571.38
01/25/13, 568.30, 573.26, 573.26, 573.26
01/24/13, 565.90, 568.31, 568.31, 568.31
01/23/13, 567.96, 565.89, 565.89, 565.89
01/22/13, 563.08, 567.98, 567.98, 567.98
01/18/13, 558.05, 563.07, 563.07, 563.07
01/17/13, 554.22, 558.03, 558.03, 558.03
01/16/13, 552.51, 554.20, 554.20, 554.20
01/15/13, 550.37, 552.49, 552.49, 552.49
01/14/13, 550.45, 550.41, 550.41, 550.41
01/11/13, 549.21, 550.46, 550.46, 550.46
01/10/13, 544.16, 549.24, 549.24, 549.24
01/09/13, 545.19, 544.08, 544.08, 544.08
01/08/13, 546.04, 545.19, 545.19, 545.19
01/07/13, 550.61, 546.05, 546.05, 546.06
01/04/13, 544.90, 550.57, 550.57, 550.56
01/03/13, 545.29, 544.85, 544.85, 544.85
01/02/13, 533.50, 545.39, 545.39, 545.39
12/31/12, 521.99, 532.97, 532.97, 532.96
12/28/12, 531.30, 522.03, 522.03, 522.03
12/27/12, 532.17, 531.43, 531.43, 531.43
12/26/12, 534.16, 532.17, 532.17, 532.16
12/24/12, 537.99, 534.15, 534.15, 534.15
12/21/12, 543.63, 538.03, 538.03, 538.03
12/20/12, 540.42, 544.35, 544.35, 544.35
12/19/12, 544.74, 540.42, 540.42, 540.42
12/18/12, 535.76, 544.76, 544.76, 544.76
12/17/12, 531.06, 535.74, 535.74, 535.74
12/14/12, 533.45, 531.05, 531.05, 531.05
12/13/12, 538.20, 533.45, 533.45, 533.45
12/12/12, 536.14, 538.22, 538.22, 538.22
12/11/12, 533.17, 536.09, 536.09, 536.09
12/10/12, 533.66, 533.16, 533.16, 533.16
12/07/12, 530.24, 533.69, 533.69, 533.69
12/06/12, 528.39, 530.23, 530.23, 530.23
12/05/12, 524.88, 528.62, 528.62, 528.62
12/04/12, 526.93, 524.95, 524.95, 524.95
12/03/12, 530.25, 526.96, 526.96, 526.97
11/30/12, 530.38, 530.21, 530.21, 530.21
11/29/12, 529.77, 530.38, 530.38, 530.38
11/28/12, 524.15, 529.88, 529.88, 529.88
11/27/12, 529.18, 524.20, 524.20, 524.20
11/26/12, 533.57, 529.21, 529.21, 529.21
11/23/12, 526.61, 533.58, 533.58, 533.58
11/21/12, 523.76, 526.61, 526.61, 526.61
11/20/12, 525.79, 523.72, 523.72, 523.72
11/19/12, 514.25, 525.80, 525.80, 525.80
11/16/12, 512.48, 514.35, 514.35, 514.35
11/15/12, 511.96, 512.49, 512.49, 512.49
11/14/12, 517.89, 511.96, 511.96, 511.96
11/13/12, 521.38, 518.57, 518.57, 518.57
11/12/12, 520.82, 521.54, 521.54, 521.54
11/09/12, 520.67, 520.82, 520.82, 520.82
11/08/12, 529.44, 520.71, 520.71, 520.71
11/07/12, 545.03, 529.44, 529.44, 529.44
11/06/12, 537.77, 546.16, 546.16, 546.16
11/05/12, 533.79, 537.74, 537.74, 537.74
11/02/12, 543.16, 533.87, 533.87, 533.87
11/01/12, 539.86, 543.14, 543.14, 543.14
10/31/12, 540.39, 539.94, 539.94, 539.94
10/26/12, 539.93, 540.44, 540.44, 540.44
10/25/12, 535.01, 539.93, 539.93, 539.93
10/24/12, 538.43, 534.98, 534.98, 534.98
10/23/12, 551.32, 538.35, 538.35, 538.35
10/22/12, 553.76, 551.38, 551.38, 551.38
10/19/12, 562.22, 553.75, 553.75, 553.76
10/18/12, 561.98, 562.19, 562.19, 562.19
10/17/12, 555.46, 562.02, 562.02, 562.02
10/16/12, 547.06, 555.46, 555.46, 555.46
10/15/12, 544.18, 547.04, 547.04, 547.04
10/12/12, 547.06, 544.24, 544.24, 544.24
10/11/12, 543.47, 547.08, 547.08, 547.08
10/10/12, 553.75, 543.84, 543.84, 543.84
10/09/12, 553.70, 553.75, 553.75, 553.75
10/08/12, 552.89, 553.70, 553.70, 553.70
10/05/12, 553.77, 552.93, 552.93, 552.93
10/04/12, 548.25, 553.75, 553.75, 553.75
10/03/12, 554.41, 548.24, 548.24, 548.24
10/02/12, 554.19, 554.42, 554.42, 554.42
10/01/12, 551.21, 554.18, 554.18, 554.18
09/28/12, 553.89, 551.19, 551.19, 551.19
09/27/12, 546.83, 553.93, 553.93, 553.93
09/26/12, 551.67, 546.80, 546.80, 546.80
09/25/12, 556.67, 551.69, 551.69, 551.69
09/24/12, 559.53, 556.66, 556.66, 556.66
09/21/12, 559.32, 559.57, 559.57, 559.57
09/20/12, 556.10, 558.53, 558.53, 558.53
09/19/12, 561.47, 556.12, 556.12, 556.12
09/18/12, 565.41, 561.37, 561.37, 561.37
09/17/12, 569.89, 565.44, 565.44, 565.44
09/14/12, 562.56, 569.90, 569.90, 569.90
09/13/12, 552.34, 562.54, 562.54, 562.54
09/12/12, 550.14, 552.33, 552.33, 552.33
09/11/12, 545.24, 550.17, 550.17, 550.17
09/10/12, 547.62, 545.20, 545.20, 545.20
09/07/12, 538.95, 547.66, 547.66, 547.66
09/06/12, 528.14, 538.87, 538.87, 538.87
09/05/12, 529.83, 528.26, 528.26, 528.26
09/04/12, 533.53, 529.83, 529.83, 529.83
08/31/12, 529.04, 533.54, 533.54, 533.54
08/30/12, 534.79, 529.06, 529.06, 529.06
08/29/12, 537.79, 534.82, 534.82, 534.82
08/28/12, 537.00, 537.93, 537.93, 537.93
08/27/12, 537.64, 537.00, 537.00, 537.00
08/24/12, 534.12, 537.64, 537.64, 537.64
08/23/12, 539.45, 534.14, 534.14, 534.14
08/22/12, 537.94, 539.45, 539.45, 539.45
08/21/12, 540.00, 538.01, 538.01, 538.01
08/20/12, 541.31, 539.98, 539.98, 539.98
08/17/12, 542.57, 541.32, 541.32, 541.32
08/16/12, 537.31, 542.49, 542.49, 542.49
08/15/12, 538.18, 537.29, 537.29, 537.29
08/14/12, 539.32, 538.87, 538.87, 538.87
08/13/12, 542.06, 539.38, 539.38, 539.38
08/10/12, 540.28, 542.10, 542.10, 542.10
08/09/12, 537.40, 540.36, 540.36, 540.36
08/08/12, 537.38, 538.40, 538.40, 538.40
08/07/12, 530.47, 537.50, 537.50, 537.50
08/06/12, 529.72, 530.48, 530.48, 530.48
08/03/12, 517.56, 529.72, 529.72, 529.72
08/02/12, 526.13, 517.51, 517.51, 517.51
08/01/12, 523.72, 526.23, 526.23, 526.23
07/31/12, 529.54, 523.70, 523.70, 523.70
07/30/12, 528.19, 529.55, 529.55, 529.55
07/27/12, 520.15, 528.23, 528.23, 528.23
07/26/12, 506.70, 520.18, 520.18, 520.18
07/25/12, 505.95, 506.64, 506.64, 506.64
07/24/12, 513.07, 505.94, 505.94, 505.94
07/23/12, 518.09, 513.11, 513.11, 513.11
07/20/12, 517.28, 518.11, 518.11, 518.11
07/19/12, 516.44, 517.78, 517.78, 517.78
07/18/12, 512.56, 516.82, 516.82, 516.82
07/17/12, 506.69, 512.57, 512.57, 512.57
07/16/12, 505.17, 506.67, 506.67, 506.67
07/13/12, 496.51, 505.18, 505.18, 505.18
07/12/12, 498.53, 496.49, 496.49, 496.49
07/11/12, 491.80, 498.59, 498.59, 498.59
07/10/12, 498.70, 491.77, 491.77, 491.77
07/09/12, 501.48, 498.67, 498.67, 498.67
07/06/12, 506.93, 501.52, 501.52, 501.52
07/05/12, 513.98, 506.99, 506.99, 506.99
07/03/12, 503.17, 514.04, 514.04, 514.04
07/02/12, 503.26, 503.13, 503.13, 503.13
06/29/12, 488.33, 503.27, 503.27, 503.27
06/28/12, 485.32, 488.25, 488.25, 488.25
06/27/12, 476.39, 485.34, 485.34, 485.34
06/26/12, 471.11, 476.38, 476.38, 476.38
06/25/12, 480.13, 471.13, 471.13, 471.13
06/22/12, 478.13, 480.17, 480.17, 480.17
06/21/12, 497.98, 478.12, 478.12, 478.12
06/20/12, 499.51, 498.00, 498.00, 498.00
06/19/12, 492.56, 499.52, 499.52, 499.52
06/18/12, 496.67, 492.54, 492.54, 492.54
06/15/12, 487.97, 496.71, 496.71, 496.71
06/14/12, 479.95, 487.97, 487.97, 487.97
06/13/12, 485.21, 479.96, 479.96, 479.96
06/12/12, 479.09, 485.27, 485.27, 485.27
06/11/12, 484.78, 479.07, 479.07, 479.07
06/08/12, 484.69, 484.73, 484.73, 484.73
06/07/12, 483.85, 484.71, 484.71, 484.71
06/06/12, 468.92, 483.84, 483.84, 483.84
06/05/12, 466.26, 469.09, 469.09, 469.09
06/04/12, 466.43, 466.27, 466.27, 466.27
06/01/12, 476.42, 466.44, 466.44, 466.44
05/31/12, 480.64, 476.51, 476.51, 476.51
05/30/12, 495.20, 480.65, 480.65, 480.65
05/29/12, 488.98, 495.38, 495.38, 495.38
05/25/12, 490.48, 488.90, 488.90, 488.90
05/24/12, 490.80, 490.48, 490.48, 490.48
05/23/12, 488.80, 490.77, 490.77, 490.77
05/22/12, 490.46, 488.87, 488.87, 488.87
05/21/12, 480.26, 490.45, 490.45, 490.45
05/18/12, 483.65, 480.27, 480.27, 480.27
05/17/12, 486.63, 483.63, 483.63, 483.63
05/16/12, 488.59, 486.95, 486.95, 486.95
05/15/12, 496.59, 489.22, 489.22, 489.22
05/14/12, 504.25, 496.59, 496.59, 496.59
05/11/12, 507.99, 504.42, 504.42, 504.42
05/10/12, 505.17, 508.03, 508.03, 508.03
05/09/12, 509.59, 506.16, 506.16, 506.16
05/08/12, 511.63, 509.77, 509.77, 509.77
05/07/12, 512.76, 511.65, 511.65, 511.65
05/04/12, 524.11, 512.76, 512.76, 512.76
05/03/12, 531.96, 524.11, 524.11, 524.11
